Date,BTC-USD,ETH-USD,GLD,SLV,UUP,^GSPC,^IXIC
2017-11-10,-0.07639967782768012,-0.06979035702377219,-0.008221702339946372,-0.007495343486462856,-0.000814588611090169,-0.0008980469760537102,0.0001318624392403196
2017-11-11,-0.040163421356786085,0.050270088062790194,0.0,0.0,0.0,0.0,0.0
2017-11-12,-0.0662480083528882,-0.021758423551602856,0.0,0.0,0.0,0.0,0.0
2017-11-13,0.0975099371105213,0.028204481098143355,0.0014849063034307734,0.008739153215135981,0.000814588611090281,0.000983150911293032,0.000986066113790979
2017-11-14,0.01155880655935634,0.06394813452443018,0.002058715307154061,-0.0006217114815188748,-0.006946042024364409,-0.0023122805602819227,-0.0029239432507870717
2017-11-15,0.09752915968167002,-0.012739646901066345,-0.001234670245587114,-0.0031142495496827233,-0.0004100034723747988,-0.005540998742123611,-0.004709911662700839
2017-11-16,0.07327191344658618,-0.007325195982281953,-8.238652462762423e-05,0.005598779683616812,0.0012298805872700495,0.008162652782972403,0.012901409084552541
2017-11-17,-0.02088556075564038,0.004432274036711217,0.011954609509226865,0.011717594748633299,-0.0028719527860140794,-0.002629416978897395,-0.0015468385621177207
2017-11-18,0.010472891923132355,0.04476586409432523,0.0,0.0,0.0,0.0,0.0
2017-11-19,0.031132347250235382,0.019299762155328023,0.0,0.0,0.0,0.0,0.0
2017-11-20,0.020219707267558867,0.03423923644738788,-0.012696268046166224,-0.02044047219664828,0.004918056121927166,0.0012748698887901106,0.001166968397803051
2017-11-21,-0.01590258224989855,-0.017408609298207502,0.001647348843739489,0.001875629612711612,-0.0012272716968377876,0.006519838879752696,0.010513393706289337
2017-11-22,0.02233381227401497,0.05466828993951428,0.009175087875408043,0.009944137002452986,-0.007807706371849373,-0.0007505427033295442,0.0007108433999985528
2017-11-23,-0.02636729831656395,0.07467632642318546,0.0,0.0,0.0,0.0,0.0
2017-11-24,0.02638433629480957,0.14656552117983032,-0.0025311102507151856,-0.005581419301083829,-0.004548380750107419,0.002053984278231966,0.003169451458250258
2017-11-25,0.06305893658721441,-0.01834970510458122,0.0,0.0,0.0,0.0,0.0
2017-11-26,0.05957458008958222,0.010780721565864352,0.0,0.0,0.0,0.0,0.0
2017-11-27,0.05095910220949361,0.018966979610970953,0.004160741332319787,0.0012430366780169955,0.001242709572824031,-0.00038433158680325395,-0.0015456690889468945
2017-11-28,0.024194809821774188,-0.01563724084813564,-0.00016287471547679085,-0.011871462925184212,0.004130525541136648,0.009800332196793644,0.004907578335103917
2017-11-29,-0.017064228542038876,-0.1008800838177914,-0.006289558392421287,-0.01711607569025715,-0.00041229505848802044,-0.0003692938827907781,-0.01280811387881643
2017-11-30,0.03429276074330862,0.04480551414950813,-0.007732229391441411,-0.008346765123250732,-0.002477252088766325,0.008157586662811174,0.007238865580534145
2017-12-01,0.06999820553385039,0.042530153602790305,0.0040380612309282235,0.0012886280207132638,-0.000827147791515253,-0.0020265829358053324,-0.00384510266813696
2017-12-02,0.008979571044842705,-0.006647422183877487,0.0,0.0,0.0,0.0,0.0
2017-12-03,0.022199572962955286,0.005173769251859075,0.0,0.0,0.0,0.0,0.0
2017-12-04,0.029070296029922785,0.00929653747229843,-0.003377653154607993,-0.005812102546827585,0.003304399880281624,-0.0010527105492864532,-0.010602747616714649
2017-12-05,0.022016762442421917,-0.014832870291597655,-0.007122188370048705,-0.013694380569020932,0.0016480672951394916,-0.003746390525955308,-0.0019442411892794916
2017-12-06,0.18172416088180857,-0.07783767994929666,-0.002079954164184071,-0.008572367766587277,0.002467160016768954,-0.00011411217053034995,0.0020932648396374625
2017-12-07,0.22511895434132784,0.01348804635476734,-0.013246352701112026,-0.01534901630780441,0.0020513271547657743,0.002928067010109385,0.005366025299091653
2017-12-08,-0.07722626494389065,0.04857664201837577,-8.43525069872456e-05,0.00603422232029278,0.0016379439620920976,0.005491202035518141,0.003990394827913195
2017-12-09,-0.08769744361032222,0.03759536387875813,0.0,0.0,0.0,0.0,0.0
2017-12-10,0.01809828138568269,-0.06947768654136824,0.0,0.0,0.0,0.0,0.0
2017-12-11,0.09153033338474723,0.15375243708510006,-0.003974813553107367,-0.007380084159357097,0.0,0.0031968421216958323,0.005103852317928165
2017-12-12,0.027866079189228038,0.23474061105760555,0.0011856318079057743,0.0006731252488883179,0.0016352654882614227,0.001547723722089516,-0.0018577398440470724
2017-12-13,-0.05957373243077356,0.07585391317806586,0.008596013189973703,0.019327490590064392,-0.006968727362841487,-0.000473068970150185,0.0019624206454635705
2017-12-14,0.009450503424906668,-0.009940213774400849,-0.002015942432484809,-0.008617829962927528,0.000822574060909655,-0.004079167730762682,-0.002806520489276862
2017-12-15,0.06672275050137494,-0.016472556262746414,0.00209987057429634,0.008617829962927445,0.004101536451388071,0.008934313410142761,0.011607417404651989
2017-12-16,0.09632672719671541,0.01703720904107257,0.0,0.0,0.0,0.0,0.0
2017-12-17,-0.01845892013095586,0.033566575104906744,0.0,0.0,0.0,0.0,0.0
2017-12-18,-0.0013907497993828459,0.09867904334789465,0.004604277886820867,0.0046098632022815045,-0.0015169291902746207,0.005348478579597589,0.008352394871157524
2017-12-19,-0.07254290633921227,0.03969514452900347,0.0007513783425439744,0.0,-0.002876683457534583,-0.0032354980431185012,-0.004428767447945699
2017-12-20,-0.06700506450657447,-0.0094015604954164,0.0026671102328525206,0.0019691330752812947,-0.0012353215576280992,-0.0008282360735725663,-0.0004151060945305013
2017-12-21,-0.05069001039219793,0.0024107452669923733,0.0014140004111240193,-0.0019691330752812336,-0.0004119251542686566,0.0019836870126583982,0.0006318830165735217
2017-12-22,-0.1332232172821606,-0.1960945876765842,0.005222850279184247,0.011757114670682195,0.0004119251542687206,-0.00045827163811375547,-0.0007755516832037142
2017-12-23,0.06082280889142556,0.06389425349507392,0.0,0.0,0.0,0.0,0.0
2017-12-24,-0.05404986305608948,-0.03571428471546085,0.0,0.0,0.0,0.0,0.0
2017-12-26,0.14506361665538556,0.10867475391382553,0.006839416919106556,0.012262208208412543,-0.0008243022469368948,-0.0010589757000585695,-0.003412438932942377
2017-12-27,-0.016363152489107035,-0.01430905666948768,0.003770551302149118,0.008939995111637572,-0.002063968867746827,0.0007906283102422613,0.0004453639572611747
2017-12-28,-0.08097704981335378,-0.03443179305792983,0.0050595432932777126,0.00949077505672472,-0.0028968264542986425,0.0018323190029195554,0.001558056760703433
2017-12-29,0.003396832333957667,0.022231967715714403,0.006490919761210391,0.006903049506205208,-0.004152704281502664,-0.005196632292748298,-0.006752088270782765
2017-12-30,-0.12359779448691187,-0.04941684006742787,0.0,0.0,0.0,0.0,0.0
2017-12-31,0.08890117328095244,0.053576204231864905,0.0,0.0,0.0,0.0,0.0
