Date,BTC-USD,ETH-USD,GLD,SLV,UUP,^GSPC,^IXIC
2018-01-12,13980.599609375,1273.199951171875,126.95999908447266,16.270000457763672,19.826013565063477,2786.239990234375,7261.06005859375
2018-01-13,14360.2001953125,1396.4200439453125,126.95999908447266,16.270000457763672,19.826013565063477,2786.239990234375,7261.06005859375
2018-01-14,13772.0,1366.77001953125,126.95999908447266,16.270000457763672,19.826013565063477,2786.239990234375,7261.06005859375
2018-01-16,11490.5,1053.68994140625,127.16999816894531,16.25,19.71730613708496,2776.419921875,7223.68994140625
2018-01-17,11188.599609375,1014.25,126.13999938964844,16.059999465942383,19.767478942871094,2802.56005859375,7298.27978515625
2018-01-18,11474.900390625,1036.280029296875,125.86000061035156,15.970000267028809,19.742395401000977,2798.030029296875,7296.0498046875
2018-01-19,11607.400390625,1039.0999755859375,126.41999816894531,16.049999237060547,19.775842666625977,2810.300048828125,7336.3798828125
2018-01-20,12899.2001953125,1155.1500244140625,126.41999816894531,16.049999237060547,19.775842666625977,2810.300048828125,7336.3798828125
2018-01-21,11600.099609375,1049.5799560546875,126.41999816894531,16.049999237060547,19.775842666625977,2810.300048828125,7336.3798828125
2018-01-22,10931.400390625,1003.260009765625,126.6500015258789,16.040000915527344,19.708946228027344,2832.969970703125,7408.02978515625
2018-01-23,10868.400390625,986.22900390625,127.27999877929688,16.079999923706055,19.65877342224121,2839.1298828125,7460.2900390625
2018-01-24,11359.400390625,1058.780029296875,128.8300018310547,16.559999465942383,19.466453552246094,2837.5400390625,7415.06005859375
2018-01-25,11259.400390625,1056.030029296875,127.97000122070312,16.309999465942383,19.491539001464844,2839.25,7411.16015625
2018-01-26,11171.400390625,1055.1700439453125,128.07000732421875,16.40999984741211,19.44972801208496,2872.8701171875,7505.77001953125
2018-01-27,11440.7001953125,1107.0699462890625,128.07000732421875,16.40999984741211,19.44972801208496,2872.8701171875,7505.77001953125
2018-01-28,11786.2998046875,1246.010009765625,128.07000732421875,16.40999984741211,19.44972801208496,2872.8701171875,7505.77001953125
2018-01-29,11296.400390625,1182.3599853515625,127.3499984741211,16.209999084472656,19.49989891052246,2853.530029296875,7466.509765625
2018-01-30,10106.2998046875,1071.1300048828125,126.80000305175781,16.149999618530273,19.466453552246094,2822.429931640625,7402.47998046875
2018-01-31,10221.099609375,1118.31005859375,127.6500015258789,16.350000381469727,19.441368103027344,2823.81005859375,7411.47998046875
2018-02-01,9170.5400390625,1036.7900390625,128.07000732421875,16.25,19.34102439880371,2821.97998046875,7385.85986328125
2018-02-02,8830.75,915.7849731445312,126.38999938964844,15.65999984741211,19.458091735839844,2762.1298828125,7240.9501953125
2018-02-03,9174.91015625,964.0189819335938,126.38999938964844,15.65999984741211,19.458091735839844,2762.1298828125,7240.9501953125
2018-02-04,8277.009765625,834.6820068359375,126.38999938964844,15.65999984741211,19.458091735839844,2762.1298828125,7240.9501953125
2018-02-05,6955.27001953125,697.9509887695312,126.70999908447266,15.739999771118164,19.541709899902344,2648.93994140625,6967.52978515625
2018-02-06,7754.0,793.1220092773438,125.37999725341797,15.649999618530273,19.58351707458496,2695.139892578125,7115.8798828125
2018-02-07,7621.2998046875,757.0679931640625,124.79000091552734,15.40999984741211,19.734033584594727,2681.659912109375,7051.97998046875
2018-02-08,8265.58984375,817.8070068359375,124.9800033569336,15.460000038146973,19.734033584594727,2581.0,6777.16015625
2018-02-09,8736.98046875,883.864990234375,124.7699966430664,15.390000343322754,19.750757217407227,2619.550048828125,6874.490234375
2018-02-10,8621.900390625,860.4149780273438,124.7699966430664,15.390000343322754,19.750757217407227,2619.550048828125,6874.490234375
2018-02-11,8129.97021484375,814.6599731445312,124.7699966430664,15.390000343322754,19.750757217407227,2619.550048828125,6874.490234375
2018-02-12,8926.5703125,868.7069702148438,125.37000274658203,15.569999694824219,19.683862686157227,2656.0,6981.9599609375
2018-02-13,8598.3095703125,845.2579956054688,126.08000183105469,15.619999885559082,19.575157165527344,2662.93994140625,7013.509765625
2018-02-14,9494.6298828125,923.5609741210938,128.22999572753906,15.90999984741211,19.424640655517578,2698.6298828125,7143.6201171875
2018-02-15,10166.400390625,936.9760131835938,128.3800048828125,15.90999984741211,19.34102439880371,2731.199951171875,7256.43017578125
2018-02-16,10233.900390625,944.2100219726562,127.95999908447266,15.729999542236328,19.47481346130371,2732.219970703125,7239.47021484375
2018-02-17,11112.7001953125,974.114990234375,127.95999908447266,15.729999542236328,19.47481346130371,2732.219970703125,7239.47021484375
2018-02-18,10551.7998046875,923.9210205078125,127.95999908447266,15.729999542236328,19.47481346130371,2732.219970703125,7239.47021484375
2018-02-20,11403.7001953125,895.3709716796875,126.23999786376953,15.539999961853027,19.60024070739746,2716.260009765625,7234.31005859375
2018-02-21,10690.400390625,849.9710083007812,125.66000366210938,15.539999961853027,19.67550277709961,2701.330078125,7218.22998046875
2018-02-22,10005.0,812.844970703125,126.30000305175781,15.65999984741211,19.608604431152344,2703.9599609375,7210.08984375
2018-02-23,10301.099609375,864.1890258789062,126.13999938964844,15.59000015258789,19.650413513183594,2747.300048828125,7337.39013671875
2018-02-24,9813.0703125,840.5150146484375,126.13999938964844,15.59000015258789,19.650413513183594,2747.300048828125,7337.39013671875
2018-02-25,9664.73046875,844.8099975585938,126.13999938964844,15.59000015258789,19.650413513183594,2747.300048828125,7337.39013671875
2018-02-26,10366.7001953125,869.3150024414062,126.44999694824219,15.680000305175781,19.625328063964844,2779.60009765625,7421.4599609375
2018-02-27,10725.599609375,878.2650146484375,125.12999725341797,15.479999542236328,19.750757217407227,2744.280029296875,7330.35009765625
2018-02-28,10397.900390625,855.198974609375,125.0,15.460000038146973,19.809288024902344,2713.830078125,7273.009765625
2018-03-01,10951.0,872.2000122070312,124.72000122070312,15.539999961853027,19.742395401000977,2677.669921875,7180.56005859375
2018-03-02,11086.400390625,856.85302734375,125.38999938964844,15.5600004196167,19.65877342224121,2691.25,7257.8701171875
2018-03-03,11489.7001953125,857.2249755859375,125.38999938964844,15.5600004196167,19.65877342224121,2691.25,7257.8701171875
2018-03-04,11512.599609375,866.677978515625,125.38999938964844,15.5600004196167,19.65877342224121,2691.25,7257.8701171875
2018-03-05,11573.2998046875,853.6840209960938,125.18000030517578,15.489999771118164,19.65877342224121,2720.93994140625,7330.7099609375
2018-03-06,10779.900390625,816.9509887695312,126.52999877929688,15.779999732971191,19.608604431152344,2728.1201171875,7372.009765625
2018-03-07,9965.5703125,752.8309936523438,125.72000122070312,15.529999732971191,19.591880798339844,2726.800048828125,7396.64990234375
2018-03-08,9395.009765625,704.5960083007812,125.41999816894531,15.550000190734863,19.71730613708496,2738.969970703125,7427.9501953125
2018-03-09,9337.5498046875,728.916015625,125.54000091552734,15.630000114440918,19.692222595214844,2786.570068359375,7560.81005859375
2018-03-10,8866.0,686.8900146484375,125.54000091552734,15.630000114440918,19.692222595214844,2786.570068359375,7560.81005859375
2018-03-11,9578.6298828125,723.3389892578125,125.54000091552734,15.630000114440918,19.692222595214844,2786.570068359375,7560.81005859375
2018-03-12,9205.1201171875,699.8309936523438,125.54000091552734,15.609999656677246,19.667137145996094,2783.02001953125,7588.31982421875
2018-03-13,9194.849609375,690.8270263671875,125.77999877929688,15.609999656677246,19.616966247558594,2765.31005859375,7511.009765625
2018-03-14,8269.8095703125,614.291015625,125.69999694824219,15.609999656677246,19.625328063964844,2749.47998046875,7496.81005859375
2018-03-15,8300.8603515625,611.3040161132812,124.9000015258789,15.449999809265137,19.700584411621094,2747.330078125,7481.740234375
2018-03-16,8338.349609375,601.666015625,124.5999984741211,15.390000343322754,19.750757217407227,2752.010009765625,7481.990234375
2018-03-17,7916.8798828125,552.7789916992188,124.5999984741211,15.390000343322754,19.750757217407227,2752.010009765625,7481.990234375
2018-03-18,8223.6796875,538.6439819335938,124.5999984741211,15.390000343322754,19.750757217407227,2752.010009765625,7481.990234375
2018-03-19,8630.650390625,556.7260131835938,124.87000274658203,15.390000343322754,19.667137145996094,2712.919921875,7344.240234375
2018-03-20,8913.4697265625,557.1749877929688,124.30999755859375,15.279999732971191,19.784204483032227,2716.93994140625,7364.2998046875
2018-03-21,8929.2802734375,561.7319946289062,126.4800033569336,15.649999618530273,19.625328063964844,2711.929931640625,7345.2900390625
2018-03-22,8728.4697265625,539.7020263671875,125.9800033569336,15.4399995803833,19.650413513183594,2643.68994140625,7166.68017578125
2018-03-23,8879.6201171875,539.6190185546875,127.61000061035156,15.579999923706055,19.58351707458496,2588.260009765625,6992.669921875
2018-03-24,8668.1201171875,526.4390258789062,127.61000061035156,15.579999923706055,19.58351707458496,2588.260009765625,6992.669921875
2018-03-25,8495.7802734375,524.2869873046875,127.61000061035156,15.579999923706055,19.58351707458496,2588.260009765625,6992.669921875
2018-03-26,8209.400390625,489.95098876953125,128.27999877929688,15.720000267028809,19.491539001464844,2658.550048828125,7220.5400390625
2018-03-27,7833.0400390625,450.1159973144531,127.48999786376953,15.569999694824219,19.58351707458496,2612.6201171875,7008.81005859375
2018-03-28,7954.47998046875,446.27899169921875,125.7300033569336,15.359999656677246,19.759117126464844,2605.0,6949.22998046875
2018-03-29,7165.7001953125,385.9679870605469,125.79000091552734,15.40999984741211,19.742395401000977,2640.8701171875,7063.4501953125
2018-03-30,6890.52001953125,394.6449890136719,125.79000091552734,15.40999984741211,19.742395401000977,2640.8701171875,7063.4501953125
2018-03-31,6973.52978515625,396.4570007324219,125.79000091552734,15.40999984741211,19.742395401000977,2640.8701171875,7063.4501953125
2018-04-02,7083.7998046875,386.42498779296875,127.26000213623047,15.649999618530273,19.734033584594727,2581.8798828125,6870.1201171875
2018-04-03,7456.10986328125,416.89300537109375,126.30000305175781,15.460000038146973,19.767478942871094,2614.449951171875,6941.27978515625
2018-04-04,6853.83984375,380.5429992675781,126.44999694824219,15.380000114440918,19.759117126464844,2644.68994140625,7042.10986328125
2018-04-05,6811.47021484375,383.23199462890625,125.80000305175781,15.449999809265137,19.834373474121094,2662.840087890625,7076.5498046875
2018-04-06,6636.31982421875,370.2850036621094,126.38999938964844,15.430000305175781,19.759117126464844,2604.469970703125,6915.10986328125
2018-04-07,6911.08984375,385.3139953613281,126.38999938964844,15.430000305175781,19.759117126464844,2604.469970703125,6915.10986328125
2018-04-08,7023.52001953125,400.50799560546875,126.38999938964844,15.430000305175781,19.759117126464844,2604.469970703125,6915.10986328125
2018-04-09,6770.72998046875,398.5260009765625,126.81999969482422,15.5600004196167,19.708946228027344,2613.159912109375,6950.33984375
2018-04-10,6834.759765625,414.2430114746094,127.12000274658203,15.619999885559082,19.65877342224121,2656.8701171875,7094.2998046875
2018-04-11,6968.31982421875,430.5400085449219,128.11000061035156,15.6899995803833,19.64204978942871,2642.18994140625,7069.02978515625
2018-04-12,7889.25,492.9410095214844,126.62000274658203,15.520000457763672,19.683862686157227,2663.989990234375,7140.25
2018-04-13,7895.9599609375,492.7349853515625,127.44999694824219,15.680000305175781,19.683862686157227,2656.300048828125,7106.64990234375
2018-04-14,7986.240234375,501.4779968261719,127.44999694824219,15.680000305175781,19.683862686157227,2656.300048828125,7106.64990234375
2018-04-15,8329.1103515625,531.7020263671875,127.44999694824219,15.680000305175781,19.683862686157227,2656.300048828125,7106.64990234375
2018-04-16,8058.669921875,511.1470031738281,127.62999725341797,15.720000267028809,19.616966247558594,2677.840087890625,7156.27978515625
2018-04-17,7902.08984375,502.8940124511719,127.75,15.800000190734863,19.616966247558594,2706.389892578125,7281.10009765625
2018-04-18,8163.419921875,524.7890014648438,127.8499984741211,16.18000030517578,19.65877342224121,2708.639892578125,7295.240234375
2018-04-19,8294.3095703125,567.8889770507812,127.5999984741211,16.260000228881836,19.71730613708496,2693.1298828125,7238.06005859375
2018-04-20,8845.830078125,615.718017578125,126.62999725341797,16.1299991607666,19.834373474121094,2670.139892578125,7146.1298828125
2018-04-21,8895.580078125,605.39501953125,126.62999725341797,16.1299991607666,19.834373474121094,2670.139892578125,7146.1298828125
2018-04-22,8802.4599609375,621.8599853515625,126.62999725341797,16.1299991607666,19.834373474121094,2670.139892578125,7146.1298828125
2018-04-23,8930.8798828125,642.5479736328125,125.62000274658203,15.670000076293945,19.95980453491211,2670.2900390625,7128.60009765625
2018-04-24,9697.5,708.1580200195312,126.2300033569336,15.760000228881836,19.934717178344727,2634.56005859375,7007.35009765625
2018-04-25,8845.740234375,615.416015625,125.41000366210938,15.609999656677246,20.01833724975586,2639.39990234375,7003.740234375
2018-04-26,9281.509765625,662.8090209960938,124.97000122070312,15.579999923706055,20.110315322875977,2666.93994140625,7118.68017578125
2018-04-27,8987.0498046875,647.031982421875,125.5,15.569999694824219,20.093595504760742,2669.909912109375,7119.7998046875
2018-04-28,9348.48046875,683.677978515625,125.5,15.569999694824219,20.093595504760742,2669.909912109375,7119.7998046875
2018-04-29,9419.080078125,688.8809814453125,125.5,15.569999694824219,20.093595504760742,2669.909912109375,7119.7998046875
2018-04-30,9240.5498046875,669.9240112304688,124.58999633789062,15.380000114440918,20.17721176147461,2648.050048828125,7066.27001953125
2018-05-01,9119.009765625,673.6129760742188,123.70999908447266,15.239999771118164,20.311002731323242,2654.800048828125,7130.7001953125
2018-05-02,9235.919921875,687.1489868164062,123.6500015258789,15.420000076293945,20.402982711791992,2635.669921875,7100.89990234375
2018-05-03,9743.8603515625,779.5430297851562,124.27999877929688,15.460000038146973,20.31936264038086,2629.72998046875,7088.14990234375
2018-05-04,9700.759765625,785.6240234375,124.54000091552734,15.539999961853027,20.344449996948242,2663.419921875,7209.6201171875
2018-05-05,9858.150390625,816.1199951171875,124.54000091552734,15.539999961853027,20.344449996948242,2663.419921875,7209.6201171875
2018-05-06,9654.7998046875,792.3109741210938,124.54000091552734,15.539999961853027,20.344449996948242,2663.419921875,7209.6201171875
2018-05-07,9373.009765625,753.7249755859375,124.56999969482422,15.520000457763672,20.386259078979492,2672.6298828125,7265.2099609375
2018-05-08,9234.8203125,752.8569946289062,124.58999633789062,15.510000228881836,20.461515426635742,2671.919921875,7266.89990234375
2018-05-09,9325.1796875,752.2750244140625,124.33000183105469,15.529999732971191,20.461515426635742,2697.7900390625,7339.91015625
2018-05-10,9043.9404296875,727.2769775390625,125.18000030517578,15.739999771118164,20.36953353881836,2723.070068359375,7404.97021484375
2018-05-11,8441.490234375,679.5859985351562,125.0,15.699999809265137,20.336090087890625,2727.719970703125,7402.8798828125
2018-05-12,8504.8896484375,686.0479736328125,125.0,15.699999809265137,20.336090087890625,2727.719970703125,7402.8798828125
2018-05-13,8723.9404296875,733.4959716796875,125.0,15.699999809265137,20.336090087890625,2727.719970703125,7402.8798828125
2018-05-14,8716.7900390625,730.5490112304688,124.48999786376953,15.5600004196167,20.361173629760742,2730.1298828125,7411.31982421875
2018-05-15,8510.3798828125,708.8709716796875,122.4800033569336,15.329999923706055,20.486600875854492,2711.449951171875,7351.6298828125
2018-05-16,8368.830078125,707.0499877929688,122.29000091552734,15.40999984741211,20.536773681640625,2722.4599609375,7398.2998046875
2018-05-17,8094.31982421875,672.656982421875,122.36000061035156,15.470000267028809,20.561861038208008,2720.1298828125,7382.47021484375
2018-05-18,8250.9697265625,694.3670043945312,122.41000366210938,15.479999542236328,20.603666305541992,2712.969970703125,7354.33984375
2018-05-19,8247.1796875,696.530029296875,122.41000366210938,15.479999542236328,20.603666305541992,2712.969970703125,7354.33984375
2018-05-20,8513.25,715.3690185546875,122.41000366210938,15.479999542236328,20.603666305541992,2712.969970703125,7354.33984375
2018-05-21,8418.990234375,699.2219848632812,122.4800033569336,15.539999961853027,20.586946487426758,2733.010009765625,7394.0400390625
2018-05-22,8041.77978515625,647.7410278320312,122.41000366210938,15.579999923706055,20.578580856323242,2724.43994140625,7378.4599609375
2018-05-23,7557.81982421875,583.5850219726562,122.54000091552734,15.5,20.662199020385742,2733.2900390625,7425.9599609375
2018-05-24,7587.33984375,601.7550048828125,123.58999633789062,15.6899995803833,20.637115478515625,2727.760009765625,7424.43017578125
2018-05-25,7480.14013671875,586.7340087890625,123.20999908447266,15.529999732971191,20.737457275390625,2721.330078125,7433.85009765625
2018-05-26,7355.8798828125,587.280029296875,123.20999908447266,15.529999732971191,20.737457275390625,2721.330078125,7433.85009765625
2018-05-27,7368.22021484375,572.6680297851562,123.20999908447266,15.529999732971191,20.737457275390625,2721.330078125,7433.85009765625
2018-05-29,7472.58984375,565.3880004882812,123.19000244140625,15.4399995803833,20.879610061645508,2689.860107421875,7396.58984375
2018-05-30,7406.52001953125,559.5900268554688,123.37000274658203,15.550000190734863,20.72073745727539,2724.010009765625,7462.4501953125
2018-05-31,7494.169921875,577.64501953125,123.0999984741211,15.460000038146973,20.704010009765625,2705.27001953125,7442.1201171875
2018-06-01,7541.4501953125,580.0430297851562,122.48999786376953,15.4399995803833,20.737457275390625,2734.6201171875,7554.330078125
2018-06-02,7643.4501953125,591.8079833984375,122.48999786376953,15.4399995803833,20.737457275390625,2734.6201171875,7554.330078125
2018-06-03,7720.25,618.3289794921875,122.48999786376953,15.4399995803833,20.737457275390625,2734.6201171875,7554.330078125
2018-06-04,7514.47021484375,592.9849853515625,122.37000274658203,15.449999809265137,20.72073745727539,2746.8701171875,7606.4599609375
2018-06-05,7633.759765625,609.302978515625,122.8499984741211,15.520000457763672,20.695650100708008,2748.800048828125,7637.85986328125
2018-06-06,7653.97998046875,607.1240234375,122.91999816894531,15.699999809265137,20.637115478515625,2772.35009765625,7689.240234375
2018-06-07,7678.240234375,605.18701171875,122.86000061035156,15.720000267028809,20.595304489135742,2770.3701171875,7635.06982421875
2018-06-08,7624.919921875,601.0770263671875,123.01000213623047,15.779999732971191,20.603666305541992,2779.030029296875,7645.509765625
2018-06-09,7531.97998046875,597.56201171875,123.01000213623047,15.779999732971191,20.603666305541992,2779.030029296875,7645.509765625
2018-06-10,6786.02001953125,526.47900390625,123.01000213623047,15.779999732971191,20.603666305541992,2779.030029296875,7645.509765625
2018-06-11,6906.919921875,533.2839965820312,123.2300033569336,15.9399995803833,20.620391845703125,2782.0,7659.93017578125
2018-06-12,6582.35986328125,496.8429870605469,122.81999969482422,15.869999885559082,20.662199020385742,2786.85009765625,7703.7900390625
2018-06-13,6349.89990234375,477.4939880371094,123.19000244140625,16.079999923706055,20.628753662109375,2775.6298828125,7695.7001953125
2018-06-14,6675.35009765625,519.7420043945312,123.37999725341797,16.170000076293945,20.896333694458008,2782.489990234375,7761.0400390625
2018-06-15,6456.580078125,491.0039978027344,121.33999633789062,15.600000381469727,20.879610061645508,2779.659912109375,7746.3798828125
2018-06-16,6550.16015625,499.6419982910156,121.33999633789062,15.600000381469727,20.879610061645508,2779.659912109375,7746.3798828125
2018-06-17,6499.27001953125,500.447998046875,121.33999633789062,15.600000381469727,20.879610061645508,2779.659912109375,7746.3798828125
2018-06-18,6734.81982421875,518.8909912109375,121.11000061035156,15.510000228881836,20.879610061645508,2773.75,7747.02978515625
2018-06-19,6769.93994140625,537.9569702148438,120.80000305175781,15.359999656677246,20.93814468383789,2762.590087890625,7725.58984375
2018-06-20,6776.5498046875,536.2680053710938,120.26000213623047,15.34000015258789,20.954866409301758,2767.320068359375,7781.509765625
2018-06-21,6729.740234375,527.3670043945312,120.05000305175781,15.359999656677246,20.896333694458008,2749.760009765625,7712.9501953125
2018-06-22,6083.68994140625,465.8169860839844,120.33999633789062,15.5,20.821077346801758,2754.8798828125,7692.81982421875
2018-06-23,6162.47998046875,474.5199890136719,120.33999633789062,15.5,20.821077346801758,2754.8798828125,7692.81982421875
2018-06-24,6173.22998046875,457.6719970703125,120.33999633789062,15.5,20.821077346801758,2754.8798828125,7692.81982421875
2018-06-25,6249.18017578125,460.30999755859375,119.88999938964844,15.369999885559082,20.787628173828125,2717.070068359375,7532.009765625
2018-06-26,6093.669921875,432.7720031738281,119.26000213623047,15.329999923706055,20.896333694458008,2723.06005859375,7561.6298828125
2018-06-27,6157.1298828125,442.364990234375,118.58000183105469,15.119999885559082,21.021760940551758,2699.6298828125,7445.080078125
2018-06-28,5903.43994140625,422.364990234375,118.22000122070312,15.069999694824219,21.021760940551758,2716.31005859375,7503.68017578125
